from_id,relation,to_id,source_title,source_locator,excerpt,tradition,confidence,notes
plant:vamsha,element,element:air,nakshatra_plants.csv,,,traditional,verified,Bamboo associated with Air
plant:vamsha,body_region,body:arms,nakshatra_plants.csv,,,traditional,verified,Bamboo supports arms
nakshatra:pushya,nakshatra_sacred_plant,plant:ashvattha,nakshatra_plants.csv,,,traditional,verified,deity:Brihaspati · element:Water · dosha:Kapha
plant:ashvattha,sacred_to,nakshatra:pushya,nakshatra_plants.csv,,,traditional,verified,deity:Brihaspati · element:Water · dosha:Kapha
plant:ashvattha,dosha_balance,dosha:kapha,nakshatra_plants.csv,,,traditional,verified,plant balances Kapha
plant:ashvattha,element,element:water,nakshatra_plants.csv,,,traditional,verified,Peepal associated with Water
plant:ashvattha,body_region,body:chest,nakshatra_plants.csv,,,traditional,verified,Peepal supports chest
nakshatra:ashlesha,nakshatra_sacred_plant,plant:nagakesara,nakshatra_plants.csv,,,traditional,verified,deity:Nagas · element:Water · dosha:Pitta
plant:nagakesara,sacred_to,nakshatra:ashlesha,nakshatra_plants.csv,,,traditional,verified,deity:Nagas · element:Water · dosha:Pitta
plant:nagakesara,dosha_balance,dosha:pitta,nakshatra_plants.csv,,,traditional,verified,plant balances Pitta
plant:nagakesara,element,element:water,nakshatra_plants.csv,,,traditional,verified,Nagakesara associated with Water
plant:nagakesara,body_region,body:nerves,nakshatra_plants.csv,,,traditional,verified,Nagakesara supports nerves
nakshatra:magha,nakshatra_sacred_plant,plant:vata,nakshatra_plants.csv,,,traditional,verified,deity:Pitrs · element:Fire · dosha:Vata
plant:vata,sacred_to,nakshatra:magha,nakshatra_plants.csv,,,traditional,verified,deity:Pitrs · element:Fire · dosha:Vata
plant:vata,dosha_balance,dosha:vata,nakshatra_plants.csv,,,traditional,verified,plant balances Vata
plant:vata,element,element:fire,nakshatra_plants.csv,,,traditional,verified,Banyan associated with Fire
plant:vata,body_region,body:spine,nakshatra_plants.csv,,,traditional,verified,Banyan supports spine
nakshatra:purva phalguni,nakshatra_sacred_plant,plant:palasha,nakshatra_plants.csv,,,traditional,verified,deity:Bhaga · element:Earth · dosha:Pitta
plant:palasha,sacred_to,nakshatra:purva phalguni,nakshatra_plants.csv,,,traditional,verified,deity:Bhaga · element:Earth · dosha:Pitta
plant:palasha,dosha_balance,dosha:pitta,nakshatra_plants.csv,,,traditional,verified,plant balances Pitta
plant:palasha,element,element:earth,nakshatra_plants.csv,,,traditional,verified,Palasha associated with Earth
plant:palasha,body_region,body:heart,nakshatra_plants.csv,,,traditional,verified,Palasha supports heart
nakshatra:uttara phalguni,nakshatra_sacred_plant,plant:rudraksha,nakshatra_plants.csv,,,traditional,verified,deity:Aryaman · element:Earth · dosha:Vata
plant:rudraksha,sacred_to,nakshatra:uttara phalguni,nakshatra_plants.csv,,,traditional,verified,deity:Aryaman · element:Earth · dosha:Vata
plant:rudraksha,dosha_balance,dosha:vata,nakshatra_plants.csv,,,traditional,verified,plant balances Vata
plant:rudraksha,element,element:earth,nakshatra_plants.csv,,,traditional,verified,Rudraksha associated with Earth
plant:rudraksha,body_region,body:back,nakshatra_plants.csv,,,traditional,verified,Rudraksha supports back
nakshatra:hasta,nakshatra_sacred_plant,plant:arishta,nakshatra_plants.csv,,,traditional,verified,deity:Savitar · element:Air · dosha:Kapha
plant:arishta,sacred_to,nakshatra:hasta,nakshatra_plants.csv,,,traditional,verified,deity:Savitar · element:Air · dosha:Kapha
plant:arishta,dosha_balance,dosha:kapha,nakshatra_plants.csv,,,traditional,verified,plant balances Kapha
plant:arishta,element,element:air,nakshatra_plants.csv,,,traditional,verified,Soapnut associated with Air
plant:arishta,body_region,body:hands,nakshatra_plants.csv,,,traditional,verified,Soapnut supports hands
nakshatra:chitra,nakshatra_sacred_plant,plant:bilva,nakshatra_plants.csv,,,traditional,verified,deity:Vishvakarma · element:Fire · dosha:Vata
plant:bilva,sacred_to,nakshatra:chitra,nakshatra_plants.csv,,,traditional,verified,deity:Vishvakarma · element:Fire · dosha:Vata
plant:bilva,dosha_balance,dosha:vata,nakshatra_plants.csv,,,traditional,verified,plant balances Vata
plant:bilva,element,element:fire,nakshatra_plants.csv,,,traditional,verified,Bael associated with Fire
plant:bilva,body_region,body:intestines,nakshatra_plants.csv,,,traditional,verified,Bael supports intestines
nakshatra:swati,nakshatra_sacred_plant,plant:arjuna,nakshatra_plants.csv,,,traditional,verified,deity:Vayu · element:Air · dosha:Pitta
plant:arjuna,sacred_to,nakshatra:swati,nakshatra_plants.csv,,,traditional,verified,deity:Vayu · element:Air · dosha:Pitta
plant:arjuna,dosha_balance,dosha:pitta,nakshatra_plants.csv,,,traditional,verified,plant balances Pitta
plant:arjuna,element,element:air,nakshatra_plants.csv,,,traditional,verified,Arjuna associated with Air
plant:arjuna,body_region,body:lungs,nakshatra_plants.csv,,,traditional,verified,Arjuna supports lungs
nakshatra:vishakha,nakshatra_sacred_plant,plant:kapittha,nakshatra_plants.csv,,,traditional,verified,deity:Indra-Agni · element:Fire · dosha:Kapha
plant:kapittha,sacred_to,nakshatra:vishakha,nakshatra_plants.csv,,,traditional,verified,deity:Indra-Agni · element:Fire · dosha:Kapha
plant:kapittha,dosha_balance,dosha:kapha,nakshatra_plants.csv,,,traditional,verified,plant balances Kapha
plant:kapittha,element,element:fire,nakshatra_plants.csv,,,traditional,verified,Wood Apple associated with Fire
plant:kapittha,body_region,body:stomach,nakshatra_plants.csv,,,traditional,verified,Wood Apple supports stomach
nakshatra:anuradha,nakshatra_sacred_plant,plant:tulasi,nakshatra_plants.csv,,,traditional,verified,deity:Mitra · element:Water · dosha:Kapha
plant:tulasi,sacred_to,nakshatra:anuradha,nakshatra_plants.csv,,,traditional,verified,deity:Mitra · element:Water · dosha:Kapha
plant:tulasi,dosha_balance,dosha:kapha,nakshatra_plants.csv,,,traditional,verified,plant balances Kapha
plant:tulasi,element,element:water,nakshatra_plants.csv,,,traditional,verified,Tulsi associated with Water
plant:tulasi,body_region,body:lungs,nakshatra_plants.csv,,,traditional,verified,Tulsi supports lungs
nakshatra:jyeshtha,nakshatra_sacred_plant,plant:shalmali,nakshatra_plants.csv,,,traditional,verified,deity:Indra · element:Fire · dosha:Pitta
plant:shalmali,sacred_to,nakshatra:jyeshtha,nakshatra_plants.csv,,,traditional,verified,deity:Indra · element:Fire · dosha:Pitta
plant:shalmali,dosha_balance,dosha:pitta,nakshatra_plants.csv,,,traditional,verified,plant balances Pitta
plant:shalmali,element,element:fire,nakshatra_plants.csv,,,traditional,verified,Silk Cotton associated with Fire
plant:shalmali,body_region,body:circulation,nakshatra_plants.csv,,,traditional,verified,Silk Cotton supports circulation
nakshatra:mula,nakshatra_sacred_plant,plant:shala,nakshatra_plants.csv,,,traditional,verified,deity:Nirriti · element:Fire · dosha:Vata
plant:shala,sacred_to,nakshatra:mula,nakshatra_plants.csv,,,traditional,verified,deity:Nirriti · element:Fire · dosha:Vata
plant:shala,dosha_balance,dosha:vata,nakshatra_plants.csv,,,traditional,verified,plant balances Vata
plant:shala,element,element:fire,nakshatra_plants.csv,,,traditional,verified,Sal associated with Fire
plant:shala,body_region,body:colon,nakshatra_plants.csv,,,traditional,verified,Sal supports colon
nakshatra:purvashadha,nakshatra_sacred_plant,plant:kamala,nakshatra_plants.csv,,,traditional,verified,deity:Apas · element:Water · dosha:Pitta
plant:kamala,sacred_to,nakshatra:purvashadha,nakshatra_plants.csv,,,traditional,verified,deity:Apas · element:Water · dosha:Pitta
plant:kamala,dosha_balance,dosha:pitta,nakshatra_plants.csv,,,traditional,verified,plant balances Pitta
plant:kamala,element,element:water,nakshatra_plants.csv,,,traditional,verified,Lotus associated with Water
plant:kamala,body_region,body:kidneys,nakshatra_plants.csv,,,traditional,verified,Lotus supports kidneys
nakshatra:uttarashadha,nakshatra_sacred_plant,plant:panasa,nakshatra_plants.csv,,,traditional,verified,deity:Vishvadevas · element:Earth · dosha:Kapha
plant:panasa,sacred_to,nakshatra:uttarashadha,nakshatra_plants.csv,,,traditional,verified,deity:Vishvadevas · element:Earth · dosha:Kapha
plant:panasa,dosha_balance,dosha:kapha,nakshatra_plants.csv,,,traditional,verified,plant balances Kapha
plant:panasa,element,element:earth,nakshatra_plants.csv,,,traditional,verified,Jackfruit associated with Earth
plant:panasa,body_region,body:muscles,nakshatra_plants.csv,,,traditional,verified,Jackfruit supports muscles
nakshatra:shravana,nakshatra_sacred_plant,plant:arka,nakshatra_plants.csv,,,traditional,verified,deity:Vishnu · element:Water · dosha:Vata
plant:arka,sacred_to,nakshatra:shravana,nakshatra_plants.csv,,,traditional,verified,deity:Vishnu · element:Water · dosha:Vata
plant:arka,dosha_balance,dosha:vata,nakshatra_plants.csv,,,traditional,verified,plant balances Vata
plant:arka,element,element:water,nakshatra_plants.csv,,,traditional,verified,Arka associated with Water
plant:arka,body_region,body:ears,nakshatra_plants.csv,,,traditional,verified,Arka supports ears
nakshatra:dhanishtha,nakshatra_sacred_plant,plant:shami,nakshatra_plants.csv,,,traditional,verified,deity:Vasus · element:Air · dosha:Vata
plant:shami,sacred_to,nakshatra:dhanishtha,nakshatra_plants.csv,,,traditional,verified,deity:Vasus · element:Air · dosha:Vata
plant:shami,dosha_balance,dosha:vata,nakshatra_plants.csv,,,traditional,verified,plant balances Vata
plant:shami,element,element:air,nakshatra_plants.csv,,,traditional,verified,Shami associated with Air
plant:shami,body_region,body:legs,nakshatra_plants.csv,,,traditional,verified,Shami supports legs
nakshatra:shatabhisha,nakshatra_sacred_plant,plant:kadamba,nakshatra_plants.csv,,,traditional,verified,deity:Varuna · element:Air · dosha:Kapha
plant:kadamba,sacred_to,nakshatra:shatabhisha,nakshatra_plants.csv,,,traditional,verified,deity:Varuna · element:Air · dosha:Kapha
plant:kadamba,dosha_balance,dosha:kapha,nakshatra_plants.csv,,,traditional,verified,plant balances Kapha
plant:kadamba,element,element:air,nakshatra_plants.csv,,,traditional,verified,Kadamba associated with Air
plant:kadamba,body_region,body:skin,nakshatra_plants.csv,,,traditional,verified,Kadamba supports skin
nakshatra:purva bhadrapada,nakshatra_sacred_plant,plant:amra,nakshatra_plants.csv,,,traditional,verified,deity:Aja Ekapada · element:Fire · dosha:Pitta
plant:amra,sacred_to,nakshatra:purva bhadrapada,nakshatra_plants.csv,,,traditional,verified,deity:Aja Ekapada · element:Fire · dosha:Pitta
plant:amra,dosha_balance,dosha:pitta,nakshatra_plants.csv,,,traditional,verified,plant balances Pitta
plant:amra,element,element:fire,nakshatra_plants.csv,,,traditional,verified,Mango associated with Fire
plant:amra,body_region,body:blood,nakshatra_plants.csv,,,traditional,verified,Mango supports blood
nakshatra:uttara bhadrapada,nakshatra_sacred_plant,plant:nimba,nakshatra_plants.csv,,,traditional,verified,deity:Ahir Budhnya · element:Water · dosha:Pitta
plant:nimba,sacred_to,nakshatra:uttara bhadrapada,nakshatra_plants.csv,,,traditional,verified,deity:Ahir Budhnya · element:Water · dosha:Pitta
plant:nimba,dosha_balance,dosha:pitta,nakshatra_plants.csv,,,traditional,verified,plant balances Pitta
plant:nimba,element,element:water,nakshatra_plants.csv,,,traditional,verified,Neem associated with Water
plant:nimba,body_region,body:skin,nakshatra_plants.csv,,,traditional,verified,Neem supports skin
nakshatra:revati,nakshatra_sacred_plant,plant:madhu,nakshatra_plants.csv,,,traditional,verified,deity:Pushan · element:Water · dosha:Kapha
plant:madhu,sacred_to,nakshatra:revati,nakshatra_plants.csv,,,traditional,verified,deity:Pushan · element:Water · dosha:Kapha
plant:madhu,dosha_balance,dosha:kapha,nakshatra_plants.csv,,,traditional,verified,plant balances Kapha
plant:madhu,element,element:water,nakshatra_plants.csv,,,traditional,verified,Mahua associated with Water
plant:madhu,body_region,body:feet,nakshatra_plants.csv,,,traditional,verified,Mahua supports feet
