from_id,relation,to_id,source_title,source_locator,excerpt,tradition,confidence,notes
vastu_deity:gandharva,direction,direction:south,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:gandharva,element,element:air,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:gandharva,function,function:music_and_refinement,vastu/perimeter_deities.csv,,,traditional,0.9,music and refinement
vastu_deity:bhringaraja,direction,direction:south,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:bhringaraja,element,element:earth,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:bhringaraja,function,function:vitality_and_scent,vastu/perimeter_deities.csv,,,traditional,0.9,vitality and scent
vastu_deity:mriga,direction,direction:south,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:mriga,element,element:earth,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:mriga,function,function:animal_instinct_and_roaming,vastu/perimeter_deities.csv,,,traditional,0.9,animal instinct and roaming
vastu_deity:pitr,direction,direction:west,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:pitr,element,element:earth,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:pitr,function,function:ancestors,vastu/perimeter_deities.csv,,,traditional,0.9,ancestors
vastu_deity:dauvarika,direction,direction:west,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:dauvarika,element,element:earth,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:dauvarika,function,function:gatekeeping,vastu/perimeter_deities.csv,,,traditional,0.9,gatekeeping
vastu_deity:sugriva,direction,direction:west,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:sugriva,element,element:air,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:sugriva,function,function:alliance_and_service,vastu/perimeter_deities.csv,,,traditional,0.9,alliance and service
vastu_deity:kusumadanta,direction,direction:west,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:kusumadanta,element,element:earth,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:kusumadanta,function,function:fragrance_and_subtle_guardianship,vastu/perimeter_deities.csv,,,traditional,0.9,fragrance and subtle guardianship
vastu_deity:varuna,direction,direction:west,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:varuna,element,element:water,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:varuna,function,function:waters_law_oath,vastu/perimeter_deities.csv,,,traditional,0.9,"waters, law, oath"
vastu_deity:asura,direction,direction:west,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:asura,element,element:fire,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:asura,function,function:pressure_and_subterranean_force,vastu/perimeter_deities.csv,,,traditional,0.9,pressure and subterranean force
vastu_deity:shesha,direction,direction:west,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:shesha,element,element:water,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:shesha,function,function:serpentine_support,vastu/perimeter_deities.csv,,,traditional,0.9,serpentine support
vastu_deity:papayakshma,direction,direction:west,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:papayakshma,element,element:air,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:papayakshma,function,function:decay_and_wasting,vastu/perimeter_deities.csv,,,traditional,0.9,decay and wasting
vastu_deity:roga,direction,direction:north,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:roga,element,element:air,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:roga,function,function:disease_and_vulnerability,vastu/perimeter_deities.csv,,,traditional,0.9,disease and vulnerability
vastu_deity:ahi,direction,direction:north,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:ahi,element,element:water,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:ahi,function,function:serpent_power,vastu/perimeter_deities.csv,,,traditional,0.9,serpent power
vastu_deity:mukhya,direction,direction:north,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:mukhya,element,element:air,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:mukhya,function,function:chief_pranic_movement,vastu/perimeter_deities.csv,,,traditional,0.9,chief pranic movement
vastu_deity:bhallata,direction,direction:north,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:bhallata,element,element:earth,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:bhallata,function,function:weight_and_resources,vastu/perimeter_deities.csv,,,traditional,0.9,weight and resources
vastu_deity:soma,direction,direction:north,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:soma,element,element:water,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:soma,function,function:moon_cooling_nourishment,vastu/perimeter_deities.csv,,,traditional,0.9,"moon, cooling, nourishment"
vastu_deity:bhujaga,direction,direction:north,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:bhujaga,element,element:water,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:bhujaga,function,function:serpent_current,vastu/perimeter_deities.csv,,,traditional,0.9,serpent current
vastu_deity:aditi,direction,direction:north,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:aditi,element,element:ether,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:aditi,function,function:vastness_and_containment,vastu/perimeter_deities.csv,,,traditional,0.9,vastness and containment
vastu_deity:diti,direction,direction:north,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:diti,element,element:earth,vastu/perimeter_deities.csv,,,traditional,0.9,
vastu_deity:diti,function,function:embodiment_and_division,vastu/perimeter_deities.csv,,,traditional,0.9,embodiment and division
