from_id,relation,to_id,source_title,source_locator,excerpt,tradition,confidence,notes
chunk:charaka_samhita:216,mentions,plant:mahua,charaka_samhita,216,"e'pyuktaṃ matsyavasā siddhāḥ pippalyaḥ iti // 17 
 kākamācī madhu ceti saṃyogaviruddham // 18 
 bhāso goṣṭhakukkuṭaḥ // ",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:218,mentions,graha:guru,charaka_samhita,218,"ddhaṃ tu viruddhaṃ tv anilādibhiḥ // Car_1,26.91 
yā samānaguṇābhyāsaviruddhānnauṣadhakriyā / 
saṃskārato viruddhaṃ tady",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:222,mentions,plant:mahua,charaka_samhita,222,"haḥ virodhimātrasaṃyoga eva virodhī bhavati // 5 
 yattu madhuna uṣṇena vamanena saṃyuktasya satyapi madanaphalādidravya",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:226,mentions,rasa:madhura,charaka_samhita,226,"iṃśo'dhyāyaḥ // Car_1,26.114 
 [{Āyurvedadīpikā} 
 saṃgrahe dravyasaṃkhyā rasāśrayā iti bhedaścaiṣām ityādinā rasasaṃkhy",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:232,mentions,plant:mahua,charaka_samhita,232,"ṃ tadindhanā hītyādināgnihetutvaṃ varṇyate // 15 
 sattvamūrjayatīti manobalaṃ karoti // 16 
 dhātuvyūho dhātusaṃghātaḥ ",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:272,mentions,graha:guru,charaka_samhita,272,"tathā jāṅgalā ityatra cakāro luptanirdiṣṭaḥ // 3 
 kaphānuge iti chedaḥ // 4] 
nātiśītagurusnigdhaṃ māṃsam ājam adoṣalam",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:277,mentions,graha:guru,charaka_samhita,277,"urāḥ snigdhā balaśukravivardhanāḥ // Car_1,27.75 
saṃnipātapraśamanāḥ śamanā mārutasya ca / 
kaṣāyo viśado rūkṣaḥ śītaḥ ",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:278,mentions,graha:guru,charaka_samhita,278,"uraṃ vṛṣyaṃ māhiṣaṃ guru tarpaṇam // Car_1,27.80 
dārḍhyaṃ bṛhattvamutsāhaṃ svapnaṃ ca janayatyapi / 
gurūṣṇā madhurā ba",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:286,mentions,graha:guru,charaka_samhita,286,"lmalipuṣpāṇi karbudāraḥ suvarcalā // Car_1,27.99 
niṣpāvaḥ kovidāraśca pattūraś cuccuparṇikā / 
kumārajīvo loṭṭākaḥ pāla",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:288,mentions,graha:guru,charaka_samhita,288,"aṭutiktāmlamadhomārgapravartanam // Car_1,27.109 
rūkṣāmlamuṣṇaṃ kausumbhaṃ kaphaghnaṃ pittavardhanam / 
trapusairvāruka",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:291,mentions,graha:guru,charaka_samhita,291,"citrairaṇḍaḥ // 29 
 ervārukaṃ rājakarkaṭī // 30 
 kūṣmāṇḍakaṃ suśrute bālyādyāvasthābhedena paṭhitaṃ tad apyaviruddham ",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:292,mentions,graha:guru,charaka_samhita,292,"ṭabisaśālūkakrauñcādanakaśerukam // Car_1,27.116 
śṛṅgāṭakāṅkaloḍyaṃ ca guru viṣṭambhi śītalam / 
kumudotpalanālāstu sap",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:295,mentions,graha:guru,charaka_samhita,295,"sarpacchattraṃ sarpaphaṇākāraṃ chattrakam // 13 
 anyāś chattrajātayaḥ karīṣapalālādijā bahulā jñeyāḥ // 14 
 pattrakand",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:296,mentions,graha:guru,charaka_samhita,296,"arpaṇaṃ bṛṃhaṇaṃ phalgu guru viṣṭambhi śītalam / 
parūṣakaṃ madhūkaṃ ca vātapitte ca śasyate // Car_1,27.128 
madhuraṃ b",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:297,mentions,graha:guru,charaka_samhita,297,"tyuṣṇaṃ guru sampakvaṃ svāduprāyaṃ mukhapriyam / 
bṛṃhaṇaṃ jīryati kṣipraṃ nātidoṣalamārukam // Car_1,27.133 
dvividhaṃ ",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:298,mentions,graha:guru,charaka_samhita,298,"bilvaṃ tu durjaraṃ pakvaṃ doṣalaṃ pūtimārutam / 
snigdhoṣṇatīkṣṇaṃ tadbālaṃ dīpanaṃ kaphavātajit // Car_1,27.138 
raktap",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:301,mentions,graha:guru,charaka_samhita,301,"mlikāyāḥ phalaṃ pakvaṃ tasmādalpāntaraṃ guṇaiḥ / 
guṇais tair eva saṃyuktaṃ bhedanaṃ tv amlavetasam // Car_1,27.152 
śūl",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:302,mentions,graha:guru,charaka_samhita,302,"_1,27.156 
vātāmābhiṣukākṣoṭamukūlakanikocakāḥ / 
gurūṣṇasnigdhamadhurāḥ sorumāṇā balapradāḥ // Car_1,27.157 
vātaghnā b",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:307,mentions,graha:guru,charaka_samhita,307,"akaṃ pānīyāmalakam // 29 
 tindukaṃ kenduḥ // 30 
 dāḍimaguṇe kaphapittāvirodhīti amladāḍimaṃ pittāvirodhi madhuraṃ tu k",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:413,mentions,plant:mahua,charaka_samhita,413,"5 
 praśamanārthānīti praśamanaprayojanāni // 6] 
tatra tailaṃ snehauṣṇyagauravopapannatvād vātaṃ jayati satatamabhyasya",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:517,mentions,deity:brahma,charaka_samhita,517,"ghamihāyuraśnute rasāyanaṃ yo vidhivanniṣevate / 
gatiṃ sa devarṣiniṣevitāṃ śubhāṃ prapadyate brahma tatheti cākṣayam //",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:547,mentions,parampara:brahma,charaka_samhita,547,"haradvājo bhṛguranye ca tadvidhāḥ // Car_6,1.3.4 
prayujya prayatā muktāḥ śramavyādhijarābhayāt / 
yāvad aicchaṃs tapast",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:572,mentions,parampara:brahma,charaka_samhita,572,"taṃ brahmavidāṃ jñānatapodhanānāṃ brahmarṣīṇām / 
asti nanu vo glānir aprabhāvatvaṃ vaisvaryaṃ vaivarṇyaṃ ca grāmyavāsak",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:573,mentions,deity:brahma,charaka_samhita,573,hānubandham alpatvād alpatapodamaniyamadānādhyayanasaṃcayaṃ matvā puṇyatamam āyuḥprakarṣakaraṃ jarāvyādhipraśamanam ūrja,ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:574,mentions,parampara:brahma,charaka_samhita,574,"tītyasukhānubandham // 1 
 mūlamiti kāraṇam // 2 
 kṛtaḥ prajānāmanugraha iti grāme sthitvā āyurvedoktārogyasādhanadharm",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:577,mentions,vastu:deity_soma,charaka_samhita,577,"āvaṇī alambuṣā // 1 
 aticchatrā madhurikā // 2] 
brahmasuvarcalā nāmauṣadhir yā hiraṇyakṣīrā puṣkarasadṛśapattrā āditya",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:579,mentions,vastu:deity_soma,charaka_samhita,579,"padravaṃ ceti // Car_6,1.4.7 
 [{Āyurvedadīpikā} 
 brahmasuvarcalāprabhṛtayo yathoktalakṣaṇā divyauṣadhayo nātiprasiddhā",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:654,mentions,graha:guru,charaka_samhita,654,"śuddhā utkārikāḥ kāryāś candramaṇḍalasaṃnibhāḥ / 
tāsāṃ prayogādgajavannārīḥ saṃtarpayennaraḥ // Car_6,2.4.35 
 [{Āyurve",ayurveda,0.7,auto-linked from charaka_samhita
chunk:charaka_samhita:661,mentions,graha:guru,charaka_samhita,661,"īranirvṛttau śukraṃ hetur ityuktaṃ bhavati // 18 
 śukraṃ ceha prakaraṇāgatatvenoktaṃ tena ārtavamapyātmano rūpadravyaṃ ",ayurveda,0.7,auto-linked from charaka_samhita
chunk:yogasataka:12,mentions,plant:mahua,yogasataka,12,"yeṣu varcovibandheṣu ca nityam adyāt // Yś_31 // 
harītakīnāgaramustacūrṇaṃ guḍena sārdhaṃ guṭikā vidheyā / 
nivārayaty ",ayurveda,0.7,auto-linked from yogasataka
chunk:bhagavata_purana_01:2,mentions,deity:brahma,bhagavata_purana_01,2,"etil.sub.uni-goettingen.de/gretil/gretdias.pdf 
 
For further information see: 
http://gretil.sub.uni-goettingen.de/gret",cosmology,0.7,auto-linked from bhagavata_purana_01
chunk:bhagavata_purana_01:8,mentions,parampara:vyasa,bhagavata_purana_01,8,"021/3 āsīnā dīrghasatreṇa kathāyāṃ sakṣaṇā hareḥ 
BhP_01.01.022/1 tvaṃ naḥ sandarśito dhātrā dustaraṃ nistitīrṣatām 
BhP",cosmology,0.7,auto-linked from bhagavata_purana_01
chunk:bhagavata_purana_01:18,mentions,parampara:brahma,bhagavata_purana_01,18,"pam adabhracakṣuṣā sahasrapādorubhujānanādbhutam 
BhP_01.03.004/3 sahasramūrdhaśravaṇākṣināsikaṃ sahasramaulyambarakuṇḍa",cosmology,0.7,auto-linked from bhagavata_purana_01
chunk:bhagavata_purana_01:28,mentions,parampara:vyasa,bhagavata_purana_01,28,"3 so 'haṃ vaḥ śrāvayiṣyāmi yathādhītaṃ yathāmati 
BhP_01.04.001/0 vyāsa uvāca 
BhP_01.04.001/1 iti bruvāṇaṃ saṃstūya mun",cosmology,0.7,auto-linked from bhagavata_purana_01
chunk:bhagavata_purana_01:28,mentions,vastu:deity_vara,bhagavata_purana_01,28,"3 so 'haṃ vaḥ śrāvayiṣyāmi yathādhītaṃ yathāmati 
BhP_01.04.001/0 vyāsa uvāca 
BhP_01.04.001/1 iti bruvāṇaṃ saṃstūya mun",cosmology,0.7,auto-linked from bhagavata_purana_01
chunk:bhagavata_purana_01:36,mentions,parampara:narada,bhagavata_purana_01,36,"tasyaivaṃ khilam ātmānaṃ manyamānasya khidyataḥ 
BhP_01.04.032/3 kṛṣṇasya nārado 'bhyāgādāśramaṃ prāg udāhṛtam 
BhP_01.0",cosmology,0.7,auto-linked from bhagavata_purana_01
chunk:bhagavata_purana_01:37,mentions,deity:brahma,bhagavata_purana_01,37,"03/1 jijñāsitaṃ susampannam api te mahadadbhutam 
BhP_01.05.003/3 kṛtavān bhārataṃ yastvaṃ sarvārthaparibṛṃhitam 
BhP_01",cosmology,0.7,auto-linked from bhagavata_purana_01
chunk:bhagavata_purana_01:37,mentions,parampara:vyasa,bhagavata_purana_01,37,"03/1 jijñāsitaṃ susampannam api te mahadadbhutam 
BhP_01.05.003/3 kṛtavān bhārataṃ yastvaṃ sarvārthaparibṛṃhitam 
BhP_01",cosmology,0.7,auto-linked from bhagavata_purana_01
chunk:bhagavata_purana_01:38,mentions,plant:arka,bhagavata_purana_01,38,"o manasaiva viśvaṃ sṛjatyavatyatti guṇairasaṅgaḥ 
BhP_01.05.007/1 tvaṃ paryaṭann arka iva trilokīm antaścaro vāyurivātma",cosmology,0.7,auto-linked from bhagavata_purana_01
chunk:bhagavata_purana_01:48,mentions,parampara:vyasa,bhagavata_purana_01,48,"hurarditātmanāṃ saṅkleśanirvāṇam uśanti nānyathā 
BhP_01.06.001/0 sūta uvāca 
BhP_01.06.001/1 evaṃ niśamya bhagavān deva",cosmology,0.7,auto-linked from bhagavata_purana_01
chunk:bhagavata_purana_01:49,mentions,parampara:narada,bhagavata_purana_01,49,"04/1 prākkalpaviṣayām etāṃ smṛtiṃ te munisattama 
BhP_01.06.004/3 na hyeṣa vyavadhāt kāla eṣa sarvanirākṛtiḥ 
BhP_01.06.",cosmology,0.7,auto-linked from bhagavata_purana_01
chunk:bhagavata_purana_01:63,mentions,plant:arjuna,bhagavata_purana_01,63,"1/3 prāṇāpadam abhiprekṣya viṣṇuṃ jiṣṇuruvāca ha 
BhP_01.07.022/0 arjuna uvāca 
BhP_01.07.022/1 kṛṣṇa kṛṣṇa mahābāho bha",cosmology,0.7,auto-linked from bhagavata_purana_01
chunk:bhagavata_purana_01:63,mentions,parampara:krishna,bhagavata_purana_01,63,"1/3 prāṇāpadam abhiprekṣya viṣṇuṃ jiṣṇuruvāca ha 
BhP_01.07.022/0 arjuna uvāca 
BhP_01.07.022/1 kṛṣṇa kṛṣṇa mahābāho bha",cosmology,0.7,auto-linked from bhagavata_purana_01
chunk:bhagavata_purana_01:94,mentions,parampara:krishna,bhagavata_purana_01,94,"kvacidvihartuṃ prakṛtim upeyuṣi yadbhavapravāhaḥ 
BhP_01.09.033/1 tribhuvanakamanaṃ tamālavarṇaṃ ravikaragauravarāmbaraṃ",cosmology,0.7,auto-linked from bhagavata_purana_01
chunk:bhagavata_purana_01:97,mentions,parampara:krishna,bhagavata_purana_01,97,"am upapeda īkṣaṇīyo mama dṛśigocara eṣa āvirātmā 
BhP_01.09.042/1 tam imam aham ajaṃ śarīrabhājāṃ hṛdi hṛdi dhiṣṭhitam ā",cosmology,0.7,auto-linked from bhagavata_purana_01
chunk:bhagavata_purana_01:100,mentions,deity:indra,bhagavata_purana_01,100,"am athācyutoktaṃ pravṛttavijñānavidhūtavibhramaḥ 
BhP_01.10.003/3 śaśāsa gām indra ivājitāśrayaḥ paridhyupāntām anujānuv",cosmology,0.7,auto-linked from bhagavata_purana_01
chunk:bhagavata_purana_01:138,mentions,parampara:narada,bhagavata_purana_01,138,"arcayan munim 
BhP_01.13.039/0 yudhiṣṭhira uvāca 
BhP_01.13.039/1 nāhaṃ veda gatiṃ pitrorbhagavan kva gatāvitaḥ 
BhP_01.",cosmology,0.7,auto-linked from bhagavata_purana_01
chunk:bhagavata_purana_01:155,mentions,plant:arjuna,bhagavata_purana_01,155,"evaṃ kṛṣṇasakhaḥ kṛṣṇo bhrātrā rājñā vikalpitaḥ 
BhP_01.15.001/3 nānāśaṅkāspadaṃ rūpaṃ kṛṣṇaviśleṣakarśitaḥ 
BhP_01.15.0",cosmology,0.7,auto-linked from bhagavata_purana_01
chunk:bhagavata_purana_01:168,mentions,deity:brahma,bhagavata_purana_01,168,"044/3 udīcīṃ praviveśāśāṃ gatapūrvāṃ mahātmabhiḥ 
BhP_01.15.044/5 hṛdi brahma paraṃ dhyāyan nāvarteta yato gataḥ 
BhP_01",cosmology,0.7,auto-linked from bhagavata_purana_01
chunk:bhagavata_purana_01:176,mentions,marma:urvi,bhagavata_purana_01,176,"ocasi maikapādam ātmānaṃ vā vṛṣalairbhokṣyamāṇam 
BhP_01.16.022/3 āho surādīn hṛtayajñabhāgān prajā uta svin maghavatyav",cosmology,0.7,auto-linked from bhagavata_purana_01
chunk:bhagavata_purana_01:195,mentions,plant:mahua,bhagavata_purana_01,195,"8.009/3 vāsudevakathopetam ākhyānaṃ yadapṛcchata 
BhP_01.18.010/1 yā yāḥ kathā bhagavataḥ kathanīyorukarmaṇaḥ 
BhP_01.18",cosmology,0.7,auto-linked from bhagavata_purana_01
chunk:bhagavata_purana_05:4,mentions,deity:brahma,bhagavata_purana_05,4,"hatāṃ svāṃ śivatamāṃ padavīṃ na prāyeṇa hinvanti 
BhP_05.01.006/1 yarhi vāva ha rājan sa rāja-putraḥ priyavrataḥ parama-",cosmology,0.7,auto-linked from bhagavata_purana_05
chunk:bhagavata_purana_05:5,mentions,vastu:deity_gandharva,bhagavata_purana_05,5,"tmano 'nyasmād asato 'pi parābhavam anvīkṣamāṇaḥ 
BhP_05.01.007/1 atha ha bhagavān ādi-deva etasya guṇa-visargasya parib",cosmology,0.7,auto-linked from bhagavata_purana_05
chunk:bhagavata_purana_05:19,mentions,vastu:deity_vara,bhagavata_purana_05,19,"bhū-saṃsthānaṃ kṛtaṃ yena sarid-giri-vanādibhiḥ 
BhP_05.01.039/2 sīmā ca bhūta-nirvṛtyai dvīpe dvīpe vibhāgaśaḥ 
BhP_05.",cosmology,0.7,auto-linked from bhagavata_purana_05
chunk:bhagavata_purana_05:24,mentions,plant:kadamba,bhagavata_purana_05,24,"05.02.009/2 gāyanti sāma sarahasyam ajasram īśam 
BhP_05.02.009/3 yuṣmac-chikhā-vilulitāḥ sumano 'bhivṛṣṭīḥ 
BhP_05.02.0",cosmology,0.7,auto-linked from bhagavata_purana_05
chunk:bhagavata_purana_05:26,mentions,vastu:deity_mitra,bhagavata_purana_05,26,"02.013/4 āsanna-bhṛṅga-nikaraṃ sara in mukhaṃ te 
BhP_05.02.014/1 yo 'sau tvayā kara-saroja-hataḥ pataṅgo 
BhP_05.02.014",cosmology,0.7,auto-linked from bhagavata_purana_05
chunk:bhagavata_purana_05:28,mentions,vastu:deity_vara,bhagavata_purana_05,28,"ṃ jambūdvīpa-patinā bhauma-svarga-bhogān bubhuje 
BhP_05.02.019/1 tasyām u ha vā ātmajān sa rāja-vara āgnīdhro nābhi-kim",cosmology,0.7,auto-linked from bhagavata_purana_05
chunk:bhagavata_purana_05:36,mentions,deity:brahma,bhagavata_purana_05,36,"ivoḍhum aviduṣām 
BhP_05.03.015/0 śrī-śuka uvāca 
BhP_05.03.015/1 iti nigadenābhiṣṭūyamāno bhagavān animiṣarṣabho varṣa-",cosmology,0.7,auto-linked from bhagavata_purana_05
chunk:bhagavata_purana_05:37,mentions,bhava:virya,bhagavata_purana_05,37,"anupalabhamānaḥ 
BhP_05.03.018/0 śrī-śuka uvāca 
BhP_05.03.018/1 iti niśāmayantyā merudevyāḥ patim abhidhāyāntardadhe bh",cosmology,0.7,auto-linked from bhagavata_purana_05
chunk:bhagavata_purana_05:40,mentions,deity:indra,bhagavata_purana_05,40,"rahmaṇyo 'nyaḥ kuto nābher viprā maṅgala-pūjitāḥ 
BhP_05.04.007/2 yasya barhiṣi yajñeśaṃ darśayām āsur ojasā 
BhP_05.04.",cosmology,0.7,auto-linked from bhagavata_purana_05
